ts,tid,pid,cat,ph,bp,name,id
6928969456809.657,4097251,4097061,ac2g,f,e,ac2g,8177
6928969457116.357,4097251,4097061,ac2g,f,e,ac2g,8178
6928969457145.985,4097251,4097061,ac2g,f,e,ac2g,8179
6928969457146.641,4097251,4097061,ac2g,f,e,ac2g,8180
6928969457248.269,7,0,ac2g,f,e,ac2g,8183
6928969457218.225,4097251,4097061,ac2g,s,,ac2g,8183
6928969457264.109,7,0,ac2g,f,e,ac2g,8185
6928969457253.099,4097251,4097061,ac2g,s,,ac2g,8185
6928969457266.541,4097251,4097061,ac2g,f,e,ac2g,8187
6928969457282.093,7,0,ac2g,f,e,ac2g,8188
6928969457268.044,4097251,4097061,ac2g,s,,ac2g,8188
6928969458989.162,7,0,ac2g,f,e,ac2g,8189
6928969457283.025,4097251,4097061,ac2g,s,,ac2g,8189
6928969458996.256,4097251,4097061,ac2g,f,e,ac2g,8191
6928969459278.623,4097251,4097061,ac2g,f,e,ac2g,8228
6928969459284.603,4097251,4097061,ac2g,f,e,ac2g,8229
6928969459286.433,4097251,4097061,ac2g,f,e,ac2g,8230
6928969459288.168,4097251,4097061,ac2g,f,e,ac2g,8231
6928969459323.191,4097251,4097061,ac2g,f,e,ac2g,8239
6928969459347.338,7,0,ac2g,f,e,ac2g,8240
6928969459328.512,4097251,4097061,ac2g,s,,ac2g,8240
6928969459493.406,4097251,4097061,ac2g,f,e,ac2g,8264
6928969459496.297,4097251,4097061,ac2g,f,e,ac2g,8265
6928969459497.756,4097251,4097061,ac2g,f,e,ac2g,8266
6928969459498.972,4097251,4097061,ac2g,f,e,ac2g,8267
6928969459540.297,7,0,ac2g,f,e,ac2g,8271
6928969459525.793,4097251,4097061,ac2g,s,,ac2g,8271
6928969459552.297,7,0,ac2g,f,e,ac2g,8273
6928969459543.234,4097251,4097061,ac2g,s,,ac2g,8273
6928969459556.801,4097251,4097061,ac2g,f,e,ac2g,8275
6928969459559.404,4097251,4097061,ac2g,f,e,ac2g,8276
6928969459570.985,7,0,ac2g,f,e,ac2g,8277
6928969459561.261,4097251,4097061,ac2g,s,,ac2g,8277
6928969459571.818,4097251,4097061,ac2g,f,e,ac2g,8280
6928969459598.985,7,0,ac2g,f,e,ac2g,8281
6928969459575.535,4097251,4097061,ac2g,s,,ac2g,8281
6928969459613.334,4097251,4097061,ac2g,f,e,ac2g,8294
6928969459615.611,4097251,4097061,ac2g,f,e,ac2g,8295
6928969459616.906,4097251,4097061,ac2g,f,e,ac2g,8296
6928969459618.003,4097251,4097061,ac2g,f,e,ac2g,8297
6928969459639.977,7,0,ac2g,f,e,ac2g,8301
6928969459629.969,4097251,4097061,ac2g,s,,ac2g,8301
6928969459650.377,7,0,ac2g,f,e,ac2g,8303
6928969459641.259,4097251,4097061,ac2g,s,,ac2g,8303
6928969459670.153,7,0,ac2g,f,e,ac2g,8305
6928969459652.676,4097251,4097061,ac2g,s,,ac2g,8305
6928969459671.118,4097251,4097061,ac2g,f,e,ac2g,8306
6928969459673.138,4097251,4097061,ac2g,f,e,ac2g,8307
6928969459683.273,7,0,ac2g,f,e,ac2g,8308
6928969459674.321,4097251,4097061,ac2g,s,,ac2g,8308
6928969459717.321,7,0,ac2g,f,e,ac2g,8311
6928969459687.764,4097251,4097061,ac2g,s,,ac2g,8311
6928969459698.783,4097251,4097061,ac2g,f,e,ac2g,8314
6928969459721.033,7,0,ac2g,f,e,ac2g,8315
6928969459700.748,4097251,4097061,ac2g,s,,ac2g,8315
6928969459826.569,7,0,ac2g,f,e,ac2g,8335
6928969459813.357,4097251,4097061,ac2g,s,,ac2g,8335
6928969459912.734,4097251,4097061,ac2g,f,e,ac2g,8367
6928969459915.511,4097251,4097061,ac2g,f,e,ac2g,8368
6928969459916.69,4097251,4097061,ac2g,f,e,ac2g,8369
6928969459917.819,4097251,4097061,ac2g,f,e,ac2g,8370
6928969459945.026,4097251,4097061,ac2g,f,e,ac2g,8378
6928969459958.825,7,0,ac2g,f,e,ac2g,8379
6928969459948.148,4097251,4097061,ac2g,s,,ac2g,8379
6928969460082.506,4097251,4097061,ac2g,f,e,ac2g,8403
6928969460084.866,4097251,4097061,ac2g,f,e,ac2g,8404
6928969460085.898,4097251,4097061,ac2g,f,e,ac2g,8405
6928969460086.931,4097251,4097061,ac2g,f,e,ac2g,8406
6928969460217.355,4097251,4097061,ac2g,f,e,ac2g,8408
6928969460226.505,4097251,4097061,ac2g,f,e,ac2g,8409
6928969460232.253,4097251,4097061,ac2g,f,e,ac2g,8410
6928969460237.897,4097251,4097061,ac2g,f,e,ac2g,8411
6928969460243.593,4097251,4097061,ac2g,f,e,ac2g,8412
6928969460249.313,4097251,4097061,ac2g,f,e,ac2g,8413
6928969460255.005,4097251,4097061,ac2g,f,e,ac2g,8414
6928969460261.148,4097251,4097061,ac2g,f,e,ac2g,8415
6928969460266.71,4097251,4097061,ac2g,f,e,ac2g,8416
6928969460272.465,4097251,4097061,ac2g,f,e,ac2g,8417
6928969460278.503,4097251,4097061,ac2g,f,e,ac2g,8418
6928969460284.341,4097251,4097061,ac2g,f,e,ac2g,8419
6928969460324.089,4097251,4097061,ac2g,f,e,ac2g,8420
6928969460329.193,4097251,4097061,ac2g,f,e,ac2g,8421
6928969460334.245,4097251,4097061,ac2g,f,e,ac2g,8422
6928969460339.174,4097251,4097061,ac2g,f,e,ac2g,8423
6928969460344.044,4097251,4097061,ac2g,f,e,ac2g,8424
6928969460349.026,4097251,4097061,ac2g,f,e,ac2g,8425
6928969460354.171,4097251,4097061,ac2g,f,e,ac2g,8426
6928969460359.264,4097251,4097061,ac2g,f,e,ac2g,8427
6928969460364.259,4097251,4097061,ac2g,f,e,ac2g,8428
6928969460369.257,4097251,4097061,ac2g,f,e,ac2g,8429
6928969460374.11,4097251,4097061,ac2g,f,e,ac2g,8430
6928969460378.824,4097251,4097061,ac2g,f,e,ac2g,8431
6928969460407.547,4097251,4097061,ac2g,f,e,ac2g,8432
6928969460412.574,4097251,4097061,ac2g,f,e,ac2g,8433
6928969460417.341,4097251,4097061,ac2g,f,e,ac2g,8434
6928969460422.144,4097251,4097061,ac2g,f,e,ac2g,8435
6928969460426.908,4097251,4097061,ac2g,f,e,ac2g,8436
6928969460431.647,4097251,4097061,ac2g,f,e,ac2g,8437
6928969460436.467,4097251,4097061,ac2g,f,e,ac2g,8438
6928969460441.332,4097251,4097061,ac2g,f,e,ac2g,8439
6928969460446.112,4097251,4097061,ac2g,f,e,ac2g,8440
6928969460450.782,4097251,4097061,ac2g,f,e,ac2g,8441
6928969460455.608,4097251,4097061,ac2g,f,e,ac2g,8442
6928969460460.35,4097251,4097061,ac2g,f,e,ac2g,8443
6928969460495.891,4097251,4097061,ac2g,f,e,ac2g,8444
6928969460501.574,4097251,4097061,ac2g,f,e,ac2g,8445
6928969460506.997,4097251,4097061,ac2g,f,e,ac2g,8446
6928969460512.576,4097251,4097061,ac2g,f,e,ac2g,8447
6928969460518.063,4097251,4097061,ac2g,f,e,ac2g,8448
6928969460523.691,4097251,4097061,ac2g,f,e,ac2g,8449
6928969460529.178,4097251,4097061,ac2g,f,e,ac2g,8450
6928969460534.755,4097251,4097061,ac2g,f,e,ac2g,8451
6928969460540.173,4097251,4097061,ac2g,f,e,ac2g,8452
6928969460545.629,4097251,4097061,ac2g,f,e,ac2g,8453
6928969460551.344,4097251,4097061,ac2g,f,e,ac2g,8454
6928969460556.831,4097251,4097061,ac2g,f,e,ac2g,8455
6928969460624.187,4097251,4097061,ac2g,f,e,ac2g,8456
6928969460629.317,4097251,4097061,ac2g,f,e,ac2g,8457
6928969460634.353,4097251,4097061,ac2g,f,e,ac2g,8458
6928969460639.376,4097251,4097061,ac2g,f,e,ac2g,8459
6928969460644.375,4097251,4097061,ac2g,f,e,ac2g,8460
6928969460649.355,4097251,4097061,ac2g,f,e,ac2g,8461
6928969460654.276,4097251,4097061,ac2g,f,e,ac2g,8462
6928969460659.216,4097251,4097061,ac2g,f,e,ac2g,8463
6928969460664.112,4097251,4097061,ac2g,f,e,ac2g,8464
6928969460669.114,4097251,4097061,ac2g,f,e,ac2g,8465
6928969460674.147,4097251,4097061,ac2g,f,e,ac2g,8466
6928969460679.186,4097251,4097061,ac2g,f,e,ac2g,8467
6928969460716.993,4097251,4097061,ac2g,f,e,ac2g,8468
6928969460722.76,4097251,4097061,ac2g,f,e,ac2g,8469
6928969460728.283,4097251,4097061,ac2g,f,e,ac2g,8470
6928969460733.607,4097251,4097061,ac2g,f,e,ac2g,8471
6928969460739.09,4097251,4097061,ac2g,f,e,ac2g,8472
6928969460744.639,4097251,4097061,ac2g,f,e,ac2g,8473
6928969460750.171,4097251,4097061,ac2g,f,e,ac2g,8474
6928969460755.729,4097251,4097061,ac2g,f,e,ac2g,8475
6928969460761.511,4097251,4097061,ac2g,f,e,ac2g,8476
6928969460767.35,4097251,4097061,ac2g,f,e,ac2g,8477
6928969460772.945,4097251,4097061,ac2g,f,e,ac2g,8478
6928969460778.721,4097251,4097061,ac2g,f,e,ac2g,8479
6928969460809.894,4097251,4097061,ac2g,f,e,ac2g,8480
6928969460815.096,4097251,4097061,ac2g,f,e,ac2g,8481
6928969460820.124,4097251,4097061,ac2g,f,e,ac2g,8482
6928969460824.908,4097251,4097061,ac2g,f,e,ac2g,8483
6928969460829.654,4097251,4097061,ac2g,f,e,ac2g,8484
6928969460834.399,4097251,4097061,ac2g,f,e,ac2g,8485
6928969460839.21,4097251,4097061,ac2g,f,e,ac2g,8486
6928969460844.007,4097251,4097061,ac2g,f,e,ac2g,8487
6928969460848.734,4097251,4097061,ac2g,f,e,ac2g,8488
6928969460853.534,4097251,4097061,ac2g,f,e,ac2g,8489
6928969460858.269,4097251,4097061,ac2g,f,e,ac2g,8490
6928969460863.06,4097251,4097061,ac2g,f,e,ac2g,8491
6928969460892.803,4097251,4097061,ac2g,f,e,ac2g,8492
6928969460897.876,4097251,4097061,ac2g,f,e,ac2g,8493
6928969460902.636,4097251,4097061,ac2g,f,e,ac2g,8494
6928969460907.429,4097251,4097061,ac2g,f,e,ac2g,8495
6928969460912.138,4097251,4097061,ac2g,f,e,ac2g,8496
6928969460916.851,4097251,4097061,ac2g,f,e,ac2g,8497
6928969460921.608,4097251,4097061,ac2g,f,e,ac2g,8498
6928969460926.452,4097251,4097061,ac2g,f,e,ac2g,8499
6928969460931.189,4097251,4097061,ac2g,f,e,ac2g,8500
6928969460935.986,4097251,4097061,ac2g,f,e,ac2g,8501
6928969460940.714,4097251,4097061,ac2g,f,e,ac2g,8502
6928969460945.554,4097251,4097061,ac2g,f,e,ac2g,8503
6928969460976.631,4097251,4097061,ac2g,f,e,ac2g,8504
6928969460981.699,4097251,4097061,ac2g,f,e,ac2g,8505
6928969460986.401,4097251,4097061,ac2g,f,e,ac2g,8506
6928969460991.099,4097251,4097061,ac2g,f,e,ac2g,8507
6928969460995.843,4097251,4097061,ac2g,f,e,ac2g,8508
6928969461000.573,4097251,4097061,ac2g,f,e,ac2g,8509
6928969461005.33,4097251,4097061,ac2g,f,e,ac2g,8510
6928969461010.113,4097251,4097061,ac2g,f,e,ac2g,8511
6928969461014.907,4097251,4097061,ac2g,f,e,ac2g,8512
6928969461019.785,4097251,4097061,ac2g,f,e,ac2g,8513
6928969461024.582,4097251,4097061,ac2g,f,e,ac2g,8514
6928969461029.441,4097251,4097061,ac2g,f,e,ac2g,8515
6928969461058.9,4097251,4097061,ac2g,f,e,ac2g,8516
6928969461064.01,4097251,4097061,ac2g,f,e,ac2g,8517
6928969461068.868,4097251,4097061,ac2g,f,e,ac2g,8518
6928969461073.765,4097251,4097061,ac2g,f,e,ac2g,8519
6928969461078.576,4097251,4097061,ac2g,f,e,ac2g,8520
6928969461083.431,4097251,4097061,ac2g,f,e,ac2g,8521
6928969461088.545,4097251,4097061,ac2g,f,e,ac2g,8522
6928969461093.338,4097251,4097061,ac2g,f,e,ac2g,8523
6928969461098.114,4097251,4097061,ac2g,f,e,ac2g,8524
6928969461102.874,4097251,4097061,ac2g,f,e,ac2g,8525
6928969461107.703,4097251,4097061,ac2g,f,e,ac2g,8526
6928969461112.516,4097251,4097061,ac2g,f,e,ac2g,8527
6928969461142.106,4097251,4097061,ac2g,f,e,ac2g,8528
6928969461147.206,4097251,4097061,ac2g,f,e,ac2g,8529
6928969461151.898,4097251,4097061,ac2g,f,e,ac2g,8530
6928969461156.675,4097251,4097061,ac2g,f,e,ac2g,8531
6928969461161.399,4097251,4097061,ac2g,f,e,ac2g,8532
6928969461166.114,4097251,4097061,ac2g,f,e,ac2g,8533
6928969461170.864,4097251,4097061,ac2g,f,e,ac2g,8534
6928969461175.674,4097251,4097061,ac2g,f,e,ac2g,8535
6928969461180.513,4097251,4097061,ac2g,f,e,ac2g,8536
6928969461185.27,4097251,4097061,ac2g,f,e,ac2g,8537
6928969461190.027,4097251,4097061,ac2g,f,e,ac2g,8538
6928969461194.892,4097251,4097061,ac2g,f,e,ac2g,8539
6928969461224.941,4097251,4097061,ac2g,f,e,ac2g,8540
6928969461229.973,4097251,4097061,ac2g,f,e,ac2g,8541
6928969461234.693,4097251,4097061,ac2g,f,e,ac2g,8542
6928969461239.447,4097251,4097061,ac2g,f,e,ac2g,8543
6928969461244.22,4097251,4097061,ac2g,f,e,ac2g,8544
6928969461248.92,4097251,4097061,ac2g,f,e,ac2g,8545
6928969461253.695,4097251,4097061,ac2g,f,e,ac2g,8546
6928969461258.402,4097251,4097061,ac2g,f,e,ac2g,8547
6928969461263.179,4097251,4097061,ac2g,f,e,ac2g,8548
6928969461267.981,4097251,4097061,ac2g,f,e,ac2g,8549
6928969461272.816,4097251,4097061,ac2g,f,e,ac2g,8550
6928969461277.591,4097251,4097061,ac2g,f,e,ac2g,8551
6928969461307.594,4097251,4097061,ac2g,f,e,ac2g,8552
6928969461312.636,4097251,4097061,ac2g,f,e,ac2g,8553
6928969461317.345,4097251,4097061,ac2g,f,e,ac2g,8554
6928969461322.107,4097251,4097061,ac2g,f,e,ac2g,8555
6928969461326.885,4097251,4097061,ac2g,f,e,ac2g,8556
6928969461331.612,4097251,4097061,ac2g,f,e,ac2g,8557
6928969461336.365,4097251,4097061,ac2g,f,e,ac2g,8558
6928969461341.156,4097251,4097061,ac2g,f,e,ac2g,8559
6928969461345.905,4097251,4097061,ac2g,f,e,ac2g,8560
6928969461350.682,4097251,4097061,ac2g,f,e,ac2g,8561
6928969461355.46,4097251,4097061,ac2g,f,e,ac2g,8562
6928969461360.303,4097251,4097061,ac2g,f,e,ac2g,8563
6928969461597.979,4097251,4097061,ac2g,f,e,ac2g,8565
6928969461603.283,4097251,4097061,ac2g,f,e,ac2g,8566
6928969461608.085,4097251,4097061,ac2g,f,e,ac2g,8567
6928969461612.854,4097251,4097061,ac2g,f,e,ac2g,8568
6928969461617.697,4097251,4097061,ac2g,f,e,ac2g,8569
6928969461622.529,4097251,4097061,ac2g,f,e,ac2g,8570
6928969461627.263,4097251,4097061,ac2g,f,e,ac2g,8571
6928969461632.288,4097251,4097061,ac2g,f,e,ac2g,8572
6928969461637.062,4097251,4097061,ac2g,f,e,ac2g,8573
6928969461642.169,4097251,4097061,ac2g,f,e,ac2g,8574
6928969461646.975,4097251,4097061,ac2g,f,e,ac2g,8575
6928969461651.695,4097251,4097061,ac2g,f,e,ac2g,8576
6928969461668.305,4097251,4097061,ac2g,f,e,ac2g,8577
6928969461673.282,4097251,4097061,ac2g,f,e,ac2g,8578
6928969461680.961,4097251,4097061,ac2g,f,e,ac2g,8579
6928969461690.442,4097251,4097061,ac2g,f,e,ac2g,8580
6928969461693.126,4097251,4097061,ac2g,f,e,ac2g,8581
6928969461693.878,4097251,4097061,ac2g,f,e,ac2g,8582
6928969461791.878,7,0,ac2g,f,e,ac2g,8585
6928969461762.705,4097251,4097061,ac2g,s,,ac2g,8585
6928969461804.614,7,0,ac2g,f,e,ac2g,8587
6928969461795.949,4097251,4097061,ac2g,s,,ac2g,8587
6928969461810.41,4097251,4097061,ac2g,f,e,ac2g,8589
6928969461812.244,4097251,4097061,ac2g,f,e,ac2g,8590
6928969461823.75,7,0,ac2g,f,e,ac2g,8591
6928969461813.856,4097251,4097061,ac2g,s,,ac2g,8591
6928969461826.13,4097251,4097061,ac2g,f,e,ac2g,8594
6928969461851.366,7,0,ac2g,f,e,ac2g,8595
6928969461829.677,4097251,4097061,ac2g,s,,ac2g,8595
6928969461925.077,4097251,4097061,ac2g,f,e,ac2g,8608
6928969461929.753,4097251,4097061,ac2g,f,e,ac2g,8609
6928969461931.716,4097251,4097061,ac2g,f,e,ac2g,8610
6928969461933.44,4097251,4097061,ac2g,f,e,ac2g,8611
6928969462145.023,4097251,4097061,ac2g,f,e,ac2g,8613
6928969462152.636,4097251,4097061,ac2g,f,e,ac2g,8614
6928969462158.667,4097251,4097061,ac2g,f,e,ac2g,8615
6928969462164.543,4097251,4097061,ac2g,f,e,ac2g,8616
6928969462170.535,4097251,4097061,ac2g,f,e,ac2g,8617
6928969462176.459,4097251,4097061,ac2g,f,e,ac2g,8618
6928969462182.261,4097251,4097061,ac2g,f,e,ac2g,8619
6928969462188.01,4097251,4097061,ac2g,f,e,ac2g,8620
6928969462193.922,4097251,4097061,ac2g,f,e,ac2g,8621
6928969462199.446,4097251,4097061,ac2g,f,e,ac2g,8622
6928969462205.246,4097251,4097061,ac2g,f,e,ac2g,8623
6928969462211.192,4097251,4097061,ac2g,f,e,ac2g,8624
6928969462281.715,4097251,4097061,ac2g,f,e,ac2g,8625
6928969462287.482,4097251,4097061,ac2g,f,e,ac2g,8626
6928969462293.111,4097251,4097061,ac2g,f,e,ac2g,8627
6928969462298.688,4097251,4097061,ac2g,f,e,ac2g,8628
6928969462304.205,4097251,4097061,ac2g,f,e,ac2g,8629
6928969462309.693,4097251,4097061,ac2g,f,e,ac2g,8630
6928969462315.092,4097251,4097061,ac2g,f,e,ac2g,8631
6928969462320.807,4097251,4097061,ac2g,f,e,ac2g,8632
6928969462326.684,4097251,4097061,ac2g,f,e,ac2g,8633
6928969462332.449,4097251,4097061,ac2g,f,e,ac2g,8634
6928969462338.135,4097251,4097061,ac2g,f,e,ac2g,8635
6928969462343.701,4097251,4097061,ac2g,f,e,ac2g,8636
6928969462374.323,4097251,4097061,ac2g,f,e,ac2g,8637
6928969462379.449,4097251,4097061,ac2g,f,e,ac2g,8638
6928969462384.396,4097251,4097061,ac2g,f,e,ac2g,8639
6928969462389.391,4097251,4097061,ac2g,f,e,ac2g,8640
6928969462394.351,4097251,4097061,ac2g,f,e,ac2g,8641
6928969462399.364,4097251,4097061,ac2g,f,e,ac2g,8642
6928969462404.423,4097251,4097061,ac2g,f,e,ac2g,8643
6928969462409.34,4097251,4097061,ac2g,f,e,ac2g,8644
6928969462414.348,4097251,4097061,ac2g,f,e,ac2g,8645
6928969462419.12,4097251,4097061,ac2g,f,e,ac2g,8646
6928969462423.912,4097251,4097061,ac2g,f,e,ac2g,8647
6928969462428.637,4097251,4097061,ac2g,f,e,ac2g,8648
6928969462580.853,4097251,4097061,ac2g,f,e,ac2g,8649
6928969462585.867,4097251,4097061,ac2g,f,e,ac2g,8650
6928969462590.616,4097251,4097061,ac2g,f,e,ac2g,8651
6928969462595.344,4097251,4097061,ac2g,f,e,ac2g,8652
6928969462600.145,4097251,4097061,ac2g,f,e,ac2g,8653
6928969462604.96,4097251,4097061,ac2g,f,e,ac2g,8654
6928969462609.787,4097251,4097061,ac2g,f,e,ac2g,8655
6928969462614.782,4097251,4097061,ac2g,f,e,ac2g,8656
6928969462619.77,4097251,4097061,ac2g,f,e,ac2g,8657
6928969462624.543,4097251,4097061,ac2g,f,e,ac2g,8658
6928969462629.266,4097251,4097061,ac2g,f,e,ac2g,8659
6928969462633.993,4097251,4097061,ac2g,f,e,ac2g,8660
6928969462661.714,4097251,4097061,ac2g,f,e,ac2g,8661
6928969462666.593,4097251,4097061,ac2g,f,e,ac2g,8662
6928969462671.325,4097251,4097061,ac2g,f,e,ac2g,8663
6928969462676.039,4097251,4097061,ac2g,f,e,ac2g,8664
6928969462680.798,4097251,4097061,ac2g,f,e,ac2g,8665
6928969462685.638,4097251,4097061,ac2g,f,e,ac2g,8666
6928969462690.387,4097251,4097061,ac2g,f,e,ac2g,8667
6928969462695.122,4097251,4097061,ac2g,f,e,ac2g,8668
6928969462699.915,4097251,4097061,ac2g,f,e,ac2g,8669
6928969462704.73,4097251,4097061,ac2g,f,e,ac2g,8670
6928969462709.51,4097251,4097061,ac2g,f,e,ac2g,8671
6928969462714.272,4097251,4097061,ac2g,f,e,ac2g,8672
6928969462811.116,4097251,4097061,ac2g,f,e,ac2g,8673
6928969462816.053,4097251,4097061,ac2g,f,e,ac2g,8674
6928969462821.006,4097251,4097061,ac2g,f,e,ac2g,8675
6928969462826.508,4097251,4097061,ac2g,f,e,ac2g,8676
6928969462832.129,4097251,4097061,ac2g,f,e,ac2g,8677
6928969462837.152,4097251,4097061,ac2g,f,e,ac2g,8678
6928969462842.565,4097251,4097061,ac2g,f,e,ac2g,8679
6928969462847.819,4097251,4097061,ac2g,f,e,ac2g,8680
6928969462852.89,4097251,4097061,ac2g,f,e,ac2g,8681
6928969462858.153,4097251,4097061,ac2g,f,e,ac2g,8682
6928969462863.138,4097251,4097061,ac2g,f,e,ac2g,8683
6928969462868.521,4097251,4097061,ac2g,f,e,ac2g,8684
6928969462904.934,4097251,4097061,ac2g,f,e,ac2g,8685
6928969462908.761,4097251,4097061,ac2g,f,e,ac2g,8686
6928969462912.184,4097251,4097061,ac2g,f,e,ac2g,8687
6928969462915.394,4097251,4097061,ac2g,f,e,ac2g,8688
6928969462918.756,4097251,4097061,ac2g,f,e,ac2g,8689
6928969462922.088,4097251,4097061,ac2g,f,e,ac2g,8690
6928969462925.358,4097251,4097061,ac2g,f,e,ac2g,8691
6928969462928.542,4097251,4097061,ac2g,f,e,ac2g,8692
6928969462931.833,4097251,4097061,ac2g,f,e,ac2g,8693
6928969462935.042,4097251,4097061,ac2g,f,e,ac2g,8694
6928969462938.208,4097251,4097061,ac2g,f,e,ac2g,8695
6928969462941.438,4097251,4097061,ac2g,f,e,ac2g,8696
6928969463402.807,4097251,4097061,ac2g,f,e,ac2g,8699
6928969463420.985,4097251,4097061,ac2g,f,e,ac2g,8700
6928969463421.703,4097251,4097061,ac2g,f,e,ac2g,8701
6928969463510.019,7,0,ac2g,f,e,ac2g,8704
6928969463483.318,4097251,4097061,ac2g,s,,ac2g,8704
6928969463527.107,7,0,ac2g,f,e,ac2g,8706
6928969463513.648,4097251,4097061,ac2g,s,,ac2g,8706
6928969463540.355,7,0,ac2g,f,e,ac2g,8708
6928969463522.516,4097251,4097061,ac2g,s,,ac2g,8708
6928969463539.754,4097251,4097061,ac2g,f,e,ac2g,8709
6928969463542.578,4097251,4097061,ac2g,f,e,ac2g,8710
6928969463551.427,7,0,ac2g,f,e,ac2g,8711
6928969463543.737,4097251,4097061,ac2g,s,,ac2g,8711
6928969463551.049,4097251,4097061,ac2g,f,e,ac2g,8712
6928969463664.705,4097251,4097061,ac2g,f,e,ac2g,8713
6928969463677.251,7,0,ac2g,f,e,ac2g,8714
6928969463666.086,4097251,4097061,ac2g,s,,ac2g,8714
6928969463678.652,4097251,4097061,ac2g,f,e,ac2g,8716
6928969463709.635,7,0,ac2g,f,e,ac2g,8717
6928969463682.307,4097251,4097061,ac2g,s,,ac2g,8717
6928969463823.619,7,0,ac2g,f,e,ac2g,8726
6928969463812.182,4097251,4097061,ac2g,s,,ac2g,8726
6928969463942.627,7,0,ac2g,f,e,ac2g,8746
6928969463932.191,4097251,4097061,ac2g,s,,ac2g,8746
6928969464040.662,4097251,4097061,ac2g,f,e,ac2g,8782
6928969464045.266,4097251,4097061,ac2g,f,e,ac2g,8783
6928969464046.763,4097251,4097061,ac2g,f,e,ac2g,8784
6928969464048.158,4097251,4097061,ac2g,f,e,ac2g,8785
6928969464157.026,7,0,ac2g,f,e,ac2g,8793
6928969464078.252,4097251,4097061,ac2g,s,,ac2g,8793
6928969464274.543,4097251,4097061,ac2g,f,e,ac2g,8816
6928969464277.425,4097251,4097061,ac2g,f,e,ac2g,8817
6928969464278.699,4097251,4097061,ac2g,f,e,ac2g,8818
6928969464279.707,4097251,4097061,ac2g,f,e,ac2g,8819
6928969464445.298,4097251,4097061,ac2g,f,e,ac2g,8821
6928969464452.429,4097251,4097061,ac2g,f,e,ac2g,8822
6928969464456.792,4097251,4097061,ac2g,f,e,ac2g,8823
6928969464460.739,4097251,4097061,ac2g,f,e,ac2g,8824
6928969464464.823,4097251,4097061,ac2g,f,e,ac2g,8825
6928969464468.845,4097251,4097061,ac2g,f,e,ac2g,8826
6928969464472.748,4097251,4097061,ac2g,f,e,ac2g,8827
6928969464476.643,4097251,4097061,ac2g,f,e,ac2g,8828
6928969464480.555,4097251,4097061,ac2g,f,e,ac2g,8829
6928969464484.666,4097251,4097061,ac2g,f,e,ac2g,8830
6928969464488.511,4097251,4097061,ac2g,f,e,ac2g,8831
6928969464492.624,4097251,4097061,ac2g,f,e,ac2g,8832
6928969464518.318,4097251,4097061,ac2g,f,e,ac2g,8833
6928969464521.988,4097251,4097061,ac2g,f,e,ac2g,8834
6928969464525.137,4097251,4097061,ac2g,f,e,ac2g,8835
6928969464528.387,4097251,4097061,ac2g,f,e,ac2g,8836
6928969464531.656,4097251,4097061,ac2g,f,e,ac2g,8837
6928969464534.869,4097251,4097061,ac2g,f,e,ac2g,8838
6928969464538.111,4097251,4097061,ac2g,f,e,ac2g,8839
6928969464541.484,4097251,4097061,ac2g,f,e,ac2g,8840
6928969464544.765,4097251,4097061,ac2g,f,e,ac2g,8841
6928969464548.223,4097251,4097061,ac2g,f,e,ac2g,8842
6928969464551.854,4097251,4097061,ac2g,f,e,ac2g,8843
6928969464555.266,4097251,4097061,ac2g,f,e,ac2g,8844
6928969464584.74,4097251,4097061,ac2g,f,e,ac2g,8845
6928969464588.97,4097251,4097061,ac2g,f,e,ac2g,8846
6928969464592.926,4097251,4097061,ac2g,f,e,ac2g,8847
6928969464596.755,4097251,4097061,ac2g,f,e,ac2g,8848
6928969464600.736,4097251,4097061,ac2g,f,e,ac2g,8849
6928969464604.719,4097251,4097061,ac2g,f,e,ac2g,8850
6928969464608.961,4097251,4097061,ac2g,f,e,ac2g,8851
6928969464613.06,4097251,4097061,ac2g,f,e,ac2g,8852
6928969464616.876,4097251,4097061,ac2g,f,e,ac2g,8853
6928969464620.789,4097251,4097061,ac2g,f,e,ac2g,8854
6928969464624.883,4097251,4097061,ac2g,f,e,ac2g,8855
6928969464628.687,4097251,4097061,ac2g,f,e,ac2g,8856
6928969464652.113,4097251,4097061,ac2g,f,e,ac2g,8857
6928969464655.84,4097251,4097061,ac2g,f,e,ac2g,8858
6928969464659.108,4097251,4097061,ac2g,f,e,ac2g,8859
6928969464662.486,4097251,4097061,ac2g,f,e,ac2g,8860
6928969464665.921,4097251,4097061,ac2g,f,e,ac2g,8861
6928969464669.148,4097251,4097061,ac2g,f,e,ac2g,8862
6928969464672.511,4097251,4097061,ac2g,f,e,ac2g,8863
6928969464676.046,4097251,4097061,ac2g,f,e,ac2g,8864
6928969464679.289,4097251,4097061,ac2g,f,e,ac2g,8865
6928969464682.768,4097251,4097061,ac2g,f,e,ac2g,8866
6928969464686.201,4097251,4097061,ac2g,f,e,ac2g,8867
6928969464689.438,4097251,4097061,ac2g,f,e,ac2g,8868
6928969464711.0,4097251,4097061,ac2g,f,e,ac2g,8869
6928969464714.894,4097251,4097061,ac2g,f,e,ac2g,8870
6928969464718.194,4097251,4097061,ac2g,f,e,ac2g,8871
6928969464721.454,4097251,4097061,ac2g,f,e,ac2g,8872
6928969464724.798,4097251,4097061,ac2g,f,e,ac2g,8873
